geonameid,official_rr,hangul,feature_class,feature_code,latitude,longitude,variant,variant_type,is_historic,same_name_diff_spelling
1832006,Yong Seom,,T,ISL,34.2725,127.27833,Ryū-sho,other_variant,,
1832006,Yong Seom,,T,ISL,34.2725,127.27833,Yong-sŏ,MR,,
1832006,Yong Seom,,T,ISL,34.2725,127.27833,Yong-sŏm,MR,,
1832007,Yongi,용이,P,PPL,35.67557,126.98807,Yongi-ri,other_variant,,
1832008,Tokusan-ri,,P,PPL,35.13333,128.7,Tŏksan-dong,MR,,
1832008,Tokusan-ri,,P,PPL,35.13333,128.7,Tŏksan-ni,MR,,
1832009,Tahung-ji,,H,RSV,36.60778,126.8025,Yedang-jŏsuji,MR,,
1832010,Songch’ŏl-li,,P,PPL,36.5574,129.4031,Shosendō,other_variant,,
1832010,Songch’ŏl-li,,P,PPL,36.5574,129.4031,Shōsen,other_variant,,
1832010,Songch’ŏl-li,,P,PPL,36.5574,129.4031,Songch’ŏn,MR,,
1832010,Songch’ŏl-li,,P,PPL,36.5574,129.4031,Songch’ŏn-dong,MR,,
1832011,Sanwŏl-li,,P,PPL,35.63333,126.81667,Sanwŏn-ni,MR,,
1832012,Puksam-dong,,P,PPLX,37.48495,129.08468,Hokusan-men,other_variant,,
1832012,Puksam-dong,,P,PPLX,37.48495,129.08468,Pukp’yong-up,MR,,
1832012,Puksam-dong,,P,PPLX,37.48495,129.08468,Puksam-myŏn,MR,,
1832012,Puksam-dong,,P,PPLX,37.48495,129.08468,Puksan-myŏn,MR,,
1832013,Yeongdeungpoyeok,영등포 / 영등포역,S,RSTN,37.5157,126.9076,Namkyŏngsŏng,MR,,
1832013,Yeongdeungpoyeok,영등포 / 영등포역,S,RSTN,37.5157,126.9076,Yeongdeungpo,other_variant,,
1832013,Yeongdeungpoyeok,영등포 / 영등포역,S,RSTN,37.5157,126.9076,Yongdŭngp’o,MR,,
1832013,Yeongdeungpoyeok,영등포 / 영등포역,S,RSTN,37.5157,126.9076,Yongdŭngp’o-yŏk,MR,,
1832014,Kwangsŏm-gut,,T,PT,35.08333,129.06667,Kōsen-matsu,other_variant,,
1832015,Heunghae,흥해,P,PPLA3,36.10945,129.34517,Funhai,other_variant,,
1832015,Heunghae,흥해,P,PPLA3,36.10945,129.34517,Heung-hai,other_variant,,
1832015,Heunghae,흥해,P,PPLA3,36.10945,129.34517,Hŭnghae,MR,,
1832015,Heunghae,흥해,P,PPLA3,36.10945,129.34517,Kōkai,other_variant,,
1832015,Heunghae,흥해,P,PPLA3,36.10945,129.34517,Ŭich’ang,MR,,
1832016,Deception Bay,,H,HBR,34.83333,128.5,Hadun-p’o,MR,,
1832017,Janggundo,장군도,T,ISLS,34.26721,126.45156,Chang-gundo,other_variant,,
1832017,Janggundo,장군도,T,ISLS,34.26721,126.45156,Chō-guntō,other_variant,,
1832018,Chuk-to,,T,ISL,34.72861,128.53111,Chiku-tō,other_variant,,
1832018,Chuk-to,,T,ISL,34.72861,128.53111,Jug Do,other_variant,,
1832018,Chuk-to,,T,ISL,34.72861,128.53111,Tiku Tō,other_variant,,
1832019,Chungnyeongcheon,죽령천,H,STM,36.88222,128.35417,Chikurei-sen,other_variant,,
1832019,Chungnyeongcheon,죽령천,H,STM,36.88222,128.35417,Chungnyŏng-ch’ŏn,MR,,
1832020,Yuyu,유유,P,PPL,35.62472,126.515,Yuyu-dong,other_variant,,
1832021,Yuyangni,,L,LCTY,37.78333,127.11667,Yangju,other_variant,,
1832021,Yuyangni,,L,LCTY,37.78333,127.11667,Yuyang-ni,spacing_hyphen,,Y
1832021,Yuyangni,,L,LCTY,37.78333,127.11667,Yōshū,other_variant,,
1832022,Yuyang-ni,,L,LCTY,34.71667,126.91667,Yuryangni-ilgu,other_variant,,
1832024,Yuwŏl-li,,L,LCTY,35.2983,128.49154,Yuwŏn,MR,,
1832024,Yuwŏl-li,,L,LCTY,35.2983,128.49154,Yuwŏn-dong,MR,,
1832024,Yuwŏl-li,,L,LCTY,35.2983,128.49154,Yuwŏn-ni,MR,,
1832025,Yutujeong,유투정,P,PPL,35.09997,126.3279,Yut’ujŏng,MR,,
1832026,Yutangchon,유탕촌,P,PPL,35.31564,126.81794,Yut’ang,MR,,
1832026,Yutangchon,유탕촌,P,PPL,35.31564,126.81794,Yut’ang-ni,MR,,
1832028,Yusuam,유수암,P,PPL,33.43366,126.40351,Yusu-dong,other_variant,,
1832029,Yusu,,P,PPL,35.31667,128.18333,Yusu-dong,other_variant,,
1832030,Yunae-ri,Yusŏ-ri / 유서리,L,LCTY,34.33083,126.98722,Ryūsei-ri,other_variant,,
1832034,Yuseong,,P,PPLA2,36.35389,127.33667,Jujō,other_variant,,
1832034,Yuseong,,P,PPLA2,36.35389,127.33667,Yusŏng,MR,,
1832036,Yusil,,P,PPL,37.30333,127.22,Yusil-li,other_variant,,
1832037,Yusal-li,유산리,P,PPLL,37.23722,127.43306,Yusan-ni,other_variant,,
1832037,Yusal-li,유산리,P,PPLL,37.23722,127.43306,Yusan-ri,other_variant,,
1832038,Yusal-li,유산리,L,LCTY,34.71643,127.04671,Yusan-ni,other_variant,,
1832039,Yusang-ni,,L,LCTY,36.8,128,Yosang-ni,other_variant,,
1832041,Yusan,유산,P,PPL,35.25487,126.9579,Yusan-ni,other_variant,,
1832042,Yuryang-dong,,L,LCTY,36.809,127.1803,Yuryang-ni,other_variant,,
1832042,Yuryang-dong,,L,LCTY,36.809,127.1803,Yuyang-ni,other_variant,,
1832043,Yullyang-dong,,P,PPLL,36.66778,127.50222,Yullyang-ni,other_variant,,
1832043,Yullyang-dong,,P,PPLL,36.66778,127.50222,Yuryang-ni,other_variant,,
1832044,Yuryang-ni,유량리,P,PPL,34.72556,126.90222,Yuryang,other_variant,,
1832044,Yuryang-ni,유량리,P,PPL,34.72556,126.90222,Yuyang-ni,other_variant,,
1832045,Yurwŏl-li,,P,PPL,35.64001,128.29062,Yurwŏn,MR,,
1832045,Yurwŏl-li,,P,PPL,35.64001,128.29062,Yurwŏn-dong,MR,,
1832045,Yurwŏl-li,,P,PPL,35.64001,128.29062,Yurwŏn-ni,MR,,
1832052,Yeonggang,영강,H,STM,36.52358,128.26466,Yun-gang,other_variant,,
1832052,Yeonggang,영강,H,STM,36.52358,128.26466,Yŏng-gang,MR,,
1832052,Yeonggang,영강,H,STM,36.52358,128.26466,Yŏnggang-ch’ŏn,MR,,
1832055,Yuma-ri,,P,PPL,35.01472,127.17278,Yu-dong,other_variant,,
1832055,Yuma-ri,,P,PPL,35.01472,127.17278,Yuma,other_variant,,
1832056,Yuldong,율동,P,PPL,36.01232,126.95414,Risson-ri,other_variant,,
1832056,Yuldong,율동,P,PPL,36.01232,126.95414,Yul-tong,other_variant,,
1832056,Yuldong,율동,P,PPL,36.01232,126.95414,Yulch’on-ni,MR,,
1832057,Yultong-ni,,P,PPL,34.50722,126.48667,Ritsudō-ri,other_variant,,
1832057,Yultong-ni,,P,PPL,34.50722,126.48667,Yultong,other_variant,,
1832058,Yulto,,P,PPL,36.7972,126.2099,Yulto-ri,other_variant,,
1832059,Yulto-ri,,P,PPL,34.89111,127.99111,Yulto,other_variant,,
1832060,Yuldo,율도,P,PPL,37.58338,126.5978,Yulto,other_variant,,
1832061,Yuldo,율도,P,PPL,36.29626,126.56252,Pam-sŏm,MR,,
1832061,Yuldo,율도,P,PPL,36.29626,126.56252,Yul-sŏm,MR,,
1832061,Yuldo,율도,P,PPL,36.29626,126.56252,Yul-to,other_variant,,
1832062,Yul-to,,T,ISL,34.5775,126.19417,Pam-sŏm,MR,,
1832062,Yul-to,,T,ISL,34.5775,126.19417,Pamu Somu,other_variant,,
1832062,Yul-to,,T,ISL,34.5775,126.19417,Ritsu-tō,other_variant,,
1832062,Yul-to,,T,ISL,34.5775,126.19417,Yuru To,other_variant,,
1832063,Yulsan,,P,PPL,34.93333,127.53333,Pamsan,other_variant,,
1832065,Ritsuho-ri,,P,PPL,34.76667,128.6,Pamgae-ri,other_variant,,
1832065,Ritsuho-ri,,P,PPL,34.76667,128.6,Pamge-ri,other_variant,,
1832065,Ritsuho-ri,,P,PPL,34.76667,128.6,Yulp’o,MR,,
1832065,Ritsuho-ri,,P,PPL,34.76667,128.6,Yulp’o-ri,MR,,
1832066,Rippo-ri,Yulp’o / 율포리,P,PPL,34.67083,127.08492,Yulp’o-ri,MR,,
1832067,Yulmogi,Ŏulmok / 어울목,P,PPL,37.65035,128.08751,Nulmong-ni,other_variant,,
1832067,Yulmogi,Ŏulmok / 어울목,P,PPL,37.65035,128.08751,Nurumogi,other_variant,,
1832067,Yulmogi,Ŏulmok / 어울목,P,PPL,37.65035,128.08751,Nyulmogi,other_variant,,
1832067,Yulmogi,Ŏulmok / 어울목,P,PPL,37.65035,128.08751,Nŭrumong-ni,MR,,
1832068,Yulli-ri,,L,LCTY,38.23333,127.16667,Yulli-li,other_variant,,
1832068,Yulli-ri,,L,LCTY,38.23333,127.16667,Yuri-gol,other_variant,,
1832068,Yulli-ri,,L,LCTY,38.23333,127.16667,Yuri-ri,other_variant,,
1832069,Yulli,율리,P,PPL,37.5274,127.68778,Ritsu-ri,other_variant,,
1832070,Yulli,,P,PPL,36.88333,128.68333,Yulgok,other_variant,,
1832074,Pamsil,,P,PPL,36.10028,128.17389,Wŏlgok,MR,,
1832074,Pamsil,,P,PPL,36.10028,128.17389,Yulgok,other_variant,,
1832075,Yulgok,율곡,P,PPL,35.00167,127.62333,Yulgong-ni,other_variant,,
1832077,Yulchŏng,,P,PPL,35.66569,128.6,Nŭlchŏng,MR,,
1832078,Yulchŏng,,P,PPL,34.81667,126.98333,Yulchŏng-ni,MR,,
1832079,Yulchae-ri,,P,PPL,35.88333,127.31667,Yulch’i-ri,MR,,
1832081,Pamji-ri,,P,PPL,37.3175,128.47944,Pamch’i-ri,MR,,
1832081,Pamji-ri,,P,PPL,37.3175,128.47944,Pamjae-ri,other_variant,,
1832081,Pamji-ri,,P,PPL,37.3175,128.47944,Yulch’i-ri,MR,,
1832082,Yulchi-ri,,L,LCTY,35.61697,128.35124,Pamji-ri,other_variant,,
1832083,Yulchi-dong,,P,PPL,35.60833,128.35611,Pamji-ri,other_variant,,
1832083,Yulchi-dong,,P,PPL,35.60833,128.35611,Yulchi-ri,other_variant,,
1832084,Yulchi,율치,P,PPL,35.01377,126.92162,Yulch’i,MR,,Y
1832084,Yulchi,율치,P,PPL,35.01377,126.92162,Yulch’i-ri,MR,,
1832085,Yuk-to,,T,ISL,37.09889,126.44944,Olivier Island,other_variant,,
1832085,Yuk-to,,T,ISL,37.09889,126.44944,Roku-tō,other_variant,,
1832085,Yuk-to,,T,ISL,37.09889,126.44944,Yukdo,other_variant,,
1832086,Yukdo,육도,T,ISL,36.4108,126.45702,Riku-tō,other_variant,,
1832086,Yukdo,육도,T,ISL,36.4108,126.45702,Yuk-to,other_variant,,
1832086,Yukdo,육도,T,ISL,36.4108,126.45702,Yuku Somu,other_variant,,
1832087,Yuk-to,육도,T,ISL,34.18028,126.6225,Riku-tō,other_variant,,
1832088,Yuktarido,육타리도,T,ISL,35.11083,126.06028,Sodare-do,other_variant,,
1832088,Yuktarido,육타리도,T,ISL,35.11083,126.06028,Sot’aei-do,MR,,
1832088,Yuktarido,육타리도,T,ISL,35.11083,126.06028,Yukt’ari-do,MR,,Y
1832089,Yuktal-li,,P,PPL,38.24056,127.46667,Yuktan-ni,other_variant,,
1832090,Yuksal-li,,P,PPL,34.44278,127.06056,Yuk-dong,other_variant,,
1832090,Yuksal-li,,P,PPL,34.44278,127.06056,Yuksan,other_variant,,
1832090,Yuksal-li,,P,PPL,34.44278,127.06056,Yuksan-ni,other_variant,,
1832095,Yujeong,유정,P,PPL,34.9874,126.79942,Yujŏng,MR,,
1832095,Yujeong,유정,P,PPL,34.9874,126.79942,Yujŏng-ni,MR,,
1832099,Yuho-ri,,L,LCTY,35.58444,128.76417,Such’ŏn,MR,,
1832099,Yuho-ri,,L,LCTY,35.58444,128.76417,Yuch’ŏn,MR,,
1832099,Yuho-ri,,L,LCTY,35.58444,128.76417,Yuho,other_variant,,
1832099,Yuho-ri,,L,LCTY,35.58444,128.76417,Yuho-dong,other_variant,,
1832100,Yuho,,P,PPL,35.57417,128.77,Yuho-dong,other_variant,,
1832102,Yugye-ri,,L,LCTY,36.7427,126.5169,Yuge-ri,other_variant,,
1832102,Yugye-ri,,L,LCTY,36.7427,126.5169,Yuggye-ri,other_variant,,
1832104,Yugu-ri,,P,PPL,36.55,126.95,Sŏngnam,MR,,
1832105,Yugumu To,,T,ISL,34.3525,125.98472,Ryūkin-tō,other_variant,,
1832105,Yugumu To,,T,ISL,34.3525,125.98472,Yugŭm-do,MR,,
1832106,Yugucheon,유구천,H,STM,36.4536,127.08751,Yugu-ch’ŏn,MR,,
1832107,Yugu-ri,,P,PPL,34.75361,127.84278,Yugu,other_variant,,
1832108,Yugong-ni,,L,LCTY,38.30028,127.40111,Yugok,other_variant,,
1832111,Yugok-ch’ŏn,,H,STM,35.47861,128.35028,Masan-ch’ŏn,MR,,
1832112,Yugok,유곡,P,PPL,37.5746,127.7344,Yugong-ni,other_variant,,
1832113,Yugok,,P,PPL,36.9,127.35,Yugong-ni,other_variant,,
1832114,Yugok,유곡,P,PPL,36.62538,128.15861,Chigong-ni,other_variant,,
1832114,Yugok,유곡,P,PPL,36.62538,128.15861,Yugong-ni,other_variant,,
1832116,Yugang-ni,,L,LCTY,34.86139,126.05667,Nottari,other_variant,,
1832116,Yugang-ni,,L,LCTY,34.86139,126.05667,Yugak,other_variant,,
1832117,Wonyudun,Wŏnyudun / 원유둔,P,PPL,34.78092,127.33591,Wŏn-yudun-ni,MR,,
1832117,Wonyudun,Wŏnyudun / 원유둔,P,PPL,34.78092,127.33591,Yudul-li,other_variant,,
1832117,Wonyudun,Wŏnyudun / 원유둔,P,PPL,34.78092,127.33591,Yudun,other_variant,,
1832117,Wonyudun,Wŏnyudun / 원유둔,P,PPL,34.78092,127.33591,Yudun-ni,other_variant,,
1832118,Yudeungcheon,유등천,H,STM,36.37119,127.39545,Nudŭng-ch’ŏn,MR,,
1832118,Yudeungcheon,유등천,H,STM,36.37119,127.39545,Ryūtō-sen,other_variant,,
1832118,Yudeungcheon,유등천,H,STM,36.37119,127.39545,Yudŭng-ch’ŏn,MR,,
1832120,Yudong-ni,유동리,P,PPLL,37.57355,128.15527,Ryūdō-ri,other_variant,,
1832121,Yudong-ni,,L,LCTY,36.2728,127.2309,Yudong,other_variant,,
1832123,Yudari,유다리,P,PPL,34.43611,126.64556,Ryūkyō,other_variant,,
1832123,Yudari,유다리,P,PPL,34.43611,126.64556,Yuggo,other_variant,,
1832123,Yudari,유다리,P,PPL,34.43611,126.64556,Yugyo,other_variant,,
1832124,Yudalsan,유달산,T,HLL,34.79201,126.37249,U-san,other_variant,,
1832124,Yudalsan,유달산,T,HLL,34.79201,126.37249,Utatsu San,other_variant,,
1832125,Yuchon-ri,,P,PPL,38.05417,127.78972,Yuch’ol-li,MR,,
1832125,Yuchon-ri,,P,PPL,38.05417,127.78972,Yuch’on-ni,MR,,
1832126,Yuch’ol-li,,L,LCTY,35.98849,127.98736,Yuch’on-ni,MR,,
1832127,Yuch’ŏl-li,,P,PPL,35.12667,126.48806,Yuch’ŏn-ni,MR,,
1832128,Yuch’ŏn-ni,,L,LCTY,35.06667,127.18333,Yuch’i-ri,MR,,
1832130,Yuch’ŏn,,P,PPL,35.91667,126.96667,Yuch’ŏn-ni,MR,,
1832131,Yuch’on-dong,,P,PPL,35.16528,126.85028,Yuch’ol-li,MR,,
1832131,Yuch’on-dong,,P,PPL,35.16528,126.85028,Yudŏng-ni,MR,,
1832132,Yucheon,Yuch’ŏn / 유천,P,PPL,34.98773,127.36814,Yuch’ŏn-ni,MR,,
1832134,Yu-ch’on,,P,PPL,34.90481,128.30349,Ch’uch’on,MR,,
1832135,Yuch’ŏl-li,,L,LCTY,34.87917,126.07222,Yuch’ŏn,MR,,
1832135,Yuch’ŏl-li,,L,LCTY,34.87917,126.07222,Yuch’ŏn-ni,MR,,
1832137,Yuch’on,,P,PPL,34.05062,127.31084,Yuch’on-ni,MR,,
1832138,Yubu-do,,T,ISL,35.99389,126.60361,Ibu-do,other_variant,,
1832138,Yubu-do,,T,ISL,35.99389,126.60361,Iubu Island,other_variant,,
1832138,Yubu-do,,T,ISL,35.99389,126.60361,Iubu Somu,other_variant,,
1832138,Yubu-do,,T,ISL,35.99389,126.60361,Ubu Somu,other_variant,,
1832138,Yubu-do,,T,ISL,35.99389,126.60361,Yubu-sŏm,MR,,
1832139,Yŏryang-ni,Yŏryang-ni / 여량리,P,PPL,37.47083,128.72639,Yŏryang,MR,,
1832139,Yŏryang-ni,Yŏryang-ni / 여량리,P,PPL,37.47083,128.72639,Yŏyang-ni,MR,,
1832140,Yŏŭsilchŏm,,P,PPL,35.9,128.23333,Yŏŭijŏm,MR,,
1832140,Yŏŭsilchŏm,,P,PPL,35.9,128.23333,Yŏŭisil,MR,,
1832141,Joumpo-ri,여운포리,P,PPL,38.03889,128.69694,Kaunp’o-ri,MR,,
1832141,Joumpo-ri,여운포리,P,PPL,38.03889,128.69694,Yŏunp’o-ri,MR,,
1832142,Yeounae,여우내,P,PPL,37.98259,127.59328,Panghwakssŭnji,MR,,
1832142,Yeounae,여우내,P,PPL,37.98259,127.59328,Panghwaktunji,other_variant,,
1832142,Yeounae,여우내,P,PPL,37.98259,127.59328,Yŏunae,MR,,
1832143,Yeouidong,여의동,P,PPL,34.77043,126.95703,Yŏŭi-dong,MR,,
1832143,Yeouidong,여의동,P,PPL,34.77043,126.95703,Yŏŭi-ri,MR,,
1832146,Yeouchi,,P,PPL,35.60248,127.09922,Yŏu-ni,MR,,
1832146,Yeouchi,,P,PPL,35.60248,127.09922,Yŏu-ri,MR,,
1832146,Yeouchi,,P,PPL,35.60248,127.09922,Yŏuch’i,MR,,
1832147,Yeotoe,여퇴,P,PPL,36.4528,126.75692,Yŏch’i-ri,MR,,
1832147,Yeotoe,여퇴,P,PPL,36.4528,126.75692,Yŏt’i,MR,,
1832147,Yeotoe,여퇴,P,PPL,36.4528,126.75692,Yŏt’oe,MR,,
1832148,Yŏt’al-li,Yŏt’al-li / 여탄리,L,LCTY,37.39619,128.73222,Yŏdan-ni,MR,,
1832148,Yŏt’al-li,Yŏt’al-li / 여탄리,L,LCTY,37.39619,128.73222,Yŏgong-ni,MR,,
1832150,San on me San,,T,PEN,34.7825,127.64611,Reisu Hanto,other_variant,,
1832150,San on me San,,T,PEN,34.7825,127.64611,Reisui-hantō,other_variant,,
1832150,San on me San,,T,PEN,34.7825,127.64611,Yŏsu-bando,MR,,
1832150,San on me San,,T,PEN,34.7825,127.64611,Yŏsu-pando,MR,,
1832151,Odongdo,오동도,T,ISL,34.74515,127.76632,Godōtō,other_variant,,
1832151,Odongdo,오동도,T,ISL,34.74515,127.76632,Yŏsuodong-do,MR,,
1832151,Odongdo,오동도,T,ISL,34.74515,127.76632,Ōton Tō,other_variant,,
1832152,Yŏsul,,P,PPL,36.8946,126.9619,Yŏsa-ri,MR,,
1832153,Sojeonggul,소정굴,P,PPL,34.88333,127.06667,Yŏsul,MR,,
1832154,Yŏsu-hang,,H,HBR,34.7475,127.7575,Reisu Kō,other_variant,,
1832154,Yŏsu-hang,,H,HBR,34.7475,127.7575,Reisui-kō,other_variant,,
1832155,Willes Gulf,,H,BAY,34.69444,127.83028,Reisu Gulf,other_variant,,
1832155,Willes Gulf,,H,BAY,34.69444,127.83028,Reisu Kaiwan,other_variant,,
1832155,Willes Gulf,,H,BAY,34.69444,127.83028,Reisui-kaiwan,other_variant,,
1832155,Willes Gulf,,H,BAY,34.69444,127.83028,Yŏsu-man,MR,,
1832155,Willes Gulf,,H,BAY,34.69444,127.83028,Yŏsuhae-man,MR,,
1832156,Reisu Kaikyo,,H,STRT,34.73306,127.75917,Reisui-kaikyō,other_variant,,
1832156,Reisu Kaikyo,,H,STRT,34.73306,127.75917,Yeosu Haehyeob,other_variant,,
1832156,Reisu Kaikyo,,H,STRT,34.73306,127.75917,Yŏsu-haehyŏp,MR,,
1832157,Reisui,,P,PPL,34.74417,127.73778,Rasui,other_variant,,
1832157,Reisui,,P,PPL,34.74417,127.73778,Yŏsu,MR,,
1832158,Rosui-ri,Yŏsu-ri / 여수리,L,LCTY,34.65639,126.61194,Yŏsu,MR,,
1832160,Suttolgumi,,P,PPL,34.58333,127.65,Suttelgumi,other_variant,,
1832160,Suttolgumi,,P,PPL,34.58333,127.65,Yōsōkkumi,other_variant,,
1832160,Suttolgumi,,P,PPL,34.58333,127.65,Yŏsŏng-ni,MR,,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,Dairo-to,other_variant,,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,Montravel Island,other_variant,Y,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,Reisuitō,other_variant,,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,Reizui-tō,other_variant,,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,Tairō-tō,other_variant,,
1832161,Taro To,Yŏsŏ-do / 여서도,T,ISL,33.97895,126.92332,T’aerang-do,MR,,
1832163,Yesan,,P,PPL,36.05833,127.08222,Reisan,other_variant,,
1832163,Yesan,,P,PPL,36.05833,127.08222,Reizan,other_variant,,
1832163,Yesan,,P,PPL,36.05833,127.08222,Yŏsal-li,MR,,
1832163,Yesan,,P,PPL,36.05833,127.08222,Yŏsan,MR,,
1832163,Yesan,,P,PPL,36.05833,127.08222,Yŏsan-ni,MR,,
1832164,Yŏsa,,P,PPL,36.81667,127.41667,Yŏsa-ri,MR,,
1832165,Yoryeokdo,,T,ISL,34.72778,126.18833,Yoryŏk-to,MR,,
1832165,Yoryeokdo,,T,ISL,34.72778,126.18833,Yŏngnyŏk-to,MR,,
1832166,Sibilsi,십일시,P,PPL,34.41058,126.19076,Jūnichishi,other_variant,,
1832166,Sibilsi,십일시,P,PPL,34.41058,126.19076,Yŏrilsi,MR,,
1832167,Sylvia Rock,,T,RK,34.79833,125.50611,Jori-gan,other_variant,,
1832167,Sylvia Rock,,T,RK,34.79833,125.50611,Yŏri-am,MR,,
1832171,Wŏnhyo-bong,,T,PK,36.6994,126.6197,Yŏllyŏp-pong,MR,,
1832171,Wŏnhyo-bong,,T,PK,36.6994,126.6197,Yŏnyŏp-pong,MR,,
1832172,Rentan-ri,,L,LCTY,36.78333,127.56667,Yŏnt’an-ni,MR,,
1832174,Yeonseok,,P,PPL,36.4144,126.8024,Hyŏnsŏng-ni,MR,,
1832174,Yeonseok,,P,PPL,36.4144,126.8024,Yŏnsŏk,MR,,
1832174,Yeonseok,,P,PPL,36.4144,126.8024,Yŏnsŏng-ni,MR,,
1832175,Yŏnsŏ,,P,PPL,35.85,127.66667,Yŏnsu-dong,MR,,
1832175,Yŏnsŏ,,P,PPL,35.85,127.66667,Yŏnsŏ-dong,MR,,
1832176,Yeonso,연소,P,PPL,34.90734,126.59998,Yŏnso,MR,,
1832176,Yeonso,연소,P,PPL,34.90734,126.59998,Yŏnso-ri,MR,,
1832177,Yŏnsin,,P,PPL,36.8,127.56667,Yŏnsin-ni,MR,,
1832179,Yŏnsal-li,Yŏnsal-li / 연산리,L,LCTY,34.85633,127.34292,Yŏnsan-ni,MR,,
1832181,Yeonsancheon,연산천,H,STM,36.23444,127.13417,Yŏnsan-ch’ŏn,MR,,
1832181,Yeonsancheon,연산천,H,STM,36.23444,127.13417,Yŏsan-ch’ŏn,MR,,
1832182,Renzan,,P,PPL,36.217,127.2271,Rensan-ri,other_variant,,
1832182,Renzan,,P,PPL,36.217,127.2271,Yŏnsal-li,MR,,
1832182,Renzan,,P,PPL,36.217,127.2271,Yŏnsan,MR,,
1832182,Renzan,,P,PPL,36.217,127.2271,Yŏnsan-ni,MR,,
1832183,Yŏnsan,,P,PPL,34.52861,126.28833,Yŏnsal-li,MR,,
1832184,Yŏnsae-gol,,P,PPL,36.5643,126.4696,Yŏnsa-ri,MR,,
1832184,Yŏnsae-gol,,P,PPL,36.5643,126.4696,Yŏnsaegul,MR,,
1832185,Yonpyung Yoldo,연평열도,T,ISLS,37.625,125.70361,Empei-rettō,other_variant,,
1832185,Yonpyung Yoldo,연평열도,T,ISLS,37.625,125.70361,Enhei Rettō,other_variant,,
1832185,Yonpyung Yoldo,연평열도,T,ISLS,37.625,125.70361,Enpei Rettō,other_variant,,
1832185,Yonpyung Yoldo,연평열도,T,ISLS,37.625,125.70361,Yŏnp’yŏn Islands,MR,,
1832185,Yonpyung Yoldo,연평열도,T,ISLS,37.625,125.70361,Yŏnp’yŏng-yŏlto,MR,,
1832186,Enhei-ri,연평리,L,LCTY,37.67306,125.71,Eenhyori,other_variant,,
1832186,Enhei-ri,연평리,L,LCTY,37.67306,125.71,Empei-ri,other_variant,,
1832186,Enhei-ri,연평리,L,LCTY,37.67306,125.71,Yŏnp’yŏng-ni,MR,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Empeito-kō,other_variant,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Empeitō-kō,other_variant,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Enpeitō Kō,other_variant,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Yonp’yong-do Byōchi,MR,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Yŏnp’yŏng-hanggu,MR,,
1832188,Yŏnp’yŏngdo-hang,연평항,H,ANCH,37.64917,125.71667,Yŏnp’yŏngdo-myoji,MR,,
1832189,Yŏnp’yŏng-dong,Yŏnp’yŏng-dong / 연평동,P,PPL,37.28528,128.42583,Yŏngp’yŏng-ni,MR,,
1832189,Yŏnp’yŏng-dong,Yŏnp’yŏng-dong / 연평동,P,PPL,37.28528,128.42583,Yŏnp’yŏn-ni,MR,,
1832190,Yeonpyeong-ri,,P,PPL,37.66139,125.69972,Yŏnp’yŏng-ni,MR,,
1832191,Yeonpung-myeon Samuso,연풍면사무소,S,ADMF,36.76647,128.00074,Empō,other_variant,,
1832191,Yeonpung-myeon Samuso,연풍면사무소,S,ADMF,36.76647,128.00074,Enhō,other_variant,,
1832191,Yeonpung-myeon Samuso,연풍면사무소,S,ADMF,36.76647,128.00074,Yongp’ung,MR,,
1832191,Yeonpung-myeon Samuso,연풍면사무소,S,ADMF,36.76647,128.00074,Yŏnp’ung,MR,,
1832193,Yŏnop’a,,P,PPL,35.25,127.45,Yŏnp’ajŏng,MR,,
1832194,Yŏnmyŏng,,P,PPL,36.0787,128.2,Yŏnmyŏng-dong,MR,,
1832195,Yŏnmyŏng,,P,PPL,36.01667,127.1,Samgŏ’ri,MR,,
1832195,Yŏnmyŏng,,P,PPL,36.01667,127.1,Yŏnmyŏng-ni,MR,,
1832196,Yŏnmyŏng,,P,PPL,34.77907,128.39799,Yŏnmyŏng-dong,MR,,
1832197,Tongmokp,,P,PPL,36.5933,126.3525,Yŏnmokkae,MR,,
1832197,Tongmokp,,P,PPL,36.5933,126.3525,Yŏnmokp’o,MR,,
1832198,Yeonmak,연막,P,PPL,34.94365,127.78814,Yŏnmok,MR,,
1832200,Yŏnmi,,P,PPL,33.48667,126.50528,Yŏnmi-dong,MR,,
1832201,Seoyeon,서연,P,PPL,34.68057,127.55794,Yŏnmal,MR,,
1832202,Renshu-ri,,P,PPL,34.43056,126.32028,Yŏnju,MR,,
1832202,Renshu-ri,,P,PPL,34.43056,126.32028,Yŏnju-ri,MR,,
